input,query
"전북 지역 스카우트 80명이 “영내 성범죄에 조직위 대처가 미흡하다”며 퇴영한 ‘잼버리 성범죄’ 논란도 정쟁 소재로 활용됐다. 신원식 국민의힘 의원은 전날(6일) 페이스북에 “(전북 지역 스카우트 퇴소는) 전북도민과 대한민국 국민, 그리고 전 세계인의 뒤통수를 치는 최악의 국민 배신 망동”이라고 주장했다. 그는 이어 “혹여라도 야권이 내년 총선을 겨냥한 정략에서 이번 전북연맹의 결정에 개입했다면 국민이 용서치 않을 것”이라며 ‘야권 배후설’까지 제기했다.","CREATE (a:전북_지역_스카우트)
CREATE (b:영내_성범죄)
CREATE (c:조직위_대처)
CREATE (d:잼버리_성범죄)
CREATE (e:신원식)
CREATE (f:국민의힘_의원)
CREATE (g:페이스북)
CREATE (h:전북도민)
CREATE (i:대한민국_국민)
CREATE (j:전_세계인)
CREATE (k:야권)
CREATE (m:전북연맹)
CREATE (n:결정)
CREATE (q:야권_배후설)
CREATE (a)-[:퇴영]->(b)
CREATE (b)-[:미흡하다]->(c)
CREATE (c)-[:대처]->(d)
CREATE (d)-[:논란]->(e)
CREATE (e)-[:의원]->(f)
CREATE (f)-[:페이스북에_게시]->(g)
CREATE (g)-[:게시]->(h)
CREATE (h)-[:반응]->(i)
CREATE (i)-[:반응]->(j)
CREATE (j)-[:반응]->(k)
CREATE (k)-[:배후설]->(l)
CREATE (l)-[:배후설]->(m)
CREATE (m)-[:결정]->(n)
CREATE (n)-[:용서치_않을_것]->(o)
CREATE (o)-[:용서치_않을_것]->(p)"
"그러자 이재명 민주당 대표는 7일 SNS에 신 의원의 글을 공유한 뒤 “아마도 이분은 이런 게 2차 가해인 줄도 모를 것”이라고 꼬집었다. 서은숙 민주당 최고위원도 최고위회의에서 “엉망진창, 잼버리 대회에서 폭염과 성추행 의심 사건으로 상처받은 청소년들에게 할 소리냐, 책임 회피에 눈이 멀어 이성을 상실했다”고 따져 물었다.","CREATE (a:이재명 {이름: '이재명'})
CREATE (b:민주당 {이름: '민주당'})
CREATE (c:SNS {이름: 'SNS'})
CREATE (d:신의원 {이름: '신의원'})
CREATE (e:서은숙 {이름: '서은숙'})
CREATE (f:최고위원 {이름: '최고위원'})
CREATE (g:최고위회의 {이름: '최고위회의'})
CREATE (h:엉망진창 {이름: '엉망진창'})
CREATE (i:잼버리_대회 {이름: '잼버리 대회'})
CREATE (j:폭염과_성추행_의심_사건 {이름: '폭염과 성추행 의심 사건'})
CREATE (k:청소년 {이름: '청소년'})
CREATE (l:책임_회피 {이름: '책임 회피'})
CREATE (m:이성 {이름: '이성'})
CREATE (a)-[:공유]->(c)
CREATE (c)-[:글]->(d)
CREATE (d)-[:의원]->(b)
CREATE (b)-[:대표]->(a)
CREATE (e)-[:따져_물었다]->(f)
CREATE (f)-[:최고위원]->(g)
CREATE (g)-[:최고위회의]->(h)
CREATE (h)-[:엉망진창]->(i)
CREATE (i)-[:잼버리_대회]->(j)"
"신 의원은 이 대표 발언 후 즉각 페이스북에 글을 올려 “(성범죄 의혹은) 이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다”며 “전북연맹이 1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다”고 반박했다. 이에 강민국 국민의힘 수석대변인은 “(심 의원 주장은) 개인 입장이라 보면 될 것 같다. (지도부에서) 공식 논의된 바는 없다”고 선을 그었다.","CREATE (a:신_의원)
CREATE (b:이_대표)
CREATE (c:성범죄_의혹)
CREATE (d:전북경찰청)
CREATE (e:국제스카우트연맹)
CREATE (f:심_의원)
CREATE (g:강민국_국민의힘_수석대변인)
CREATE (a)-[:발언후]->(b)
CREATE (b)-[:성범죄_의혹은]->(c)
CREATE (c)-[:이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다]-(d)
CREATE (d)-[:1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다]-(e)
CREATE (e)-[:옹호하는 이 대표야말로]->(f)
CREATE (f)-[:개인 입장이라 보면 될 것 같다]-(g)
CREATE (g)-[:공식 논의된 바는 없"
이원택 더불어민주당 의원이 2023 새만금 세계스카우트 잼버리 대회와 관련한 부실 운영 논란에 “기반 시설을 구축하는 것은 아무래도 문재인 정부가 역할(을) 했어야 한다”고 7일 밝혔다.,"CREATE (a:이원택 {이름: '이원택'})
CREATE (b:더불어민주당 {이름: '더불어민주당'})
CREATE (c:의원 {이름: '의원'})
CREATE (d:새만금_세계스카우트_잼버리_대회 {이름: '새만금 세계스카우트 잼버리 대회'})
CREATE (e:부실_운영_논란 {이름: '부실 운영 논란'})
CREATE (f:문재인_정부 {이름: '문재인 정부'})
CREATE (a)-[:밝혔다 {시간: '7일'}]->(e)
CREATE (e)-[:관련한]->(d)
CREATE (d)-[:구축하는]->(f)"
"잼버리가 열리고 있는 전북 부안을 지역구로 둔 이 의원은 이날 CBS 라디오 ‘김현정의 뉴스쇼’ 인터뷰에서 “개최지가 결정된 것은 박근혜 정부 때이고, 문재인 정부(의 역할은) 전기·통신 인프라와 도로 구축, 부지 매립 조성 이런 것들”이라며 이같이 말했다.","CREATE (a:의원)
CREATE (b:전북_부안)
CREATE (c:박근혜_정부)
CREATE (d:문재인_정부)
CREATE (e:개최지)
CREATE (f:전기·통신 인프라)
CREATE (g:도로 구축)
CREATE (h:부지 매립 조성)
CREATE (a)-[:둔 이 의원]->(b)
CREATE (b)-[:지역구]->(a)
CREATE (c)-[:개최지 결정]->(e)
CREATE (d)-[:역할]->(f, g, h)
CREATE (e)-[:박근혜 정부 때]->(c)
CREATE (f)-[:문재인 정부 때"
"이 의원은 윤석열 정부에 대해서도 “폭염 그늘막 설치, 생수 공급, 에어컨 설비 구축이나 냉풍기 공급 등은 윤석열 정부 하에서 판단하고 실행할 수 있는 부분”이라며 “분명히 잘 이루어지지 않았다는 것은 윤석열 정부도 평가받아야 한다”고 언급했다.","CREATE (a:이_의원)
CREATE (b:윤석열_정부)
CREATE (a)-[:폭염 그늘막 설치, 생수 공급, 에어컨 설비 구축이나 냉풍기 공급 등 {윤석열 정부}]->(:None)
CREATE (a)-[:판단하고 실행할 수 있는 부분 {윤석열 정부}]->(:None)
CREATE (a)-[:분명히 잘 이루어지지 않았다는 것은 윤석열 정부도 평가받아야 한다 {윤석열 정부}]->("
그는 윤석열 대통령이 잼버리 프로그램을 추가하라고 지시하는 등 잼버리 프로그램이 변경되는 데 대해서는 “정부가 지원을 하되 프로그램에 간섭하는 건 적절치 않다고 본다”고 지적했다.,"CREATE (a:사람 {이름: '그'})
CREATE (b:대통령 {이름: '윤석열'})
CREATE (c:프로그램 {이름: '잼버리 프로그램'})
CREATE (a)-[:지시하다]->(b)
CREATE (b)-[:추가하다]->(c)
CREATE (a)-[:간섭하다]->(c)"
"그러면서 “준비된 프로그램이 170개 정도가 있다. 영지 밖에서는 매일 1만~1만3000명이 전라북도 14개 시군에서 활동을 하고 만족도가 높다”며 “폭염으로 인한 문제를 개선해주고 대책을 마련해주면 되는데, 그게 무너지면 잼버리의 근본 취지가 다 무너지는 것”이라고 설명했다.","CREATE (a:사람 {이름: '준비된 프로그램'})
CREATE (b:프로그램 {속성: '170개 정도'})
CREATE (c:사람 {이름: '영지 밖'})
CREATE (d:활동 {속성: '1만~1만3000명'})
CREATE (e:지역 {이름: '전라북도 14개 시군'})
CREATE (f:만족도 {속성: '높다'})
CREATE (g:문제 {속성: '폭염으로 인한'})
CREATE (h:대책 {속성: '마련해주면 되는데'})
CREATE (i:잼버리 {속성: '근본 취지'})
CREATE (j:무너지 {속성: '잼버리의 근본 취지가 다 무너지는 것'})
CREATE (a)-[:준비된]->(b)
CREATE (c)-[:밖에서]->(d)
CREATE (d)-[:활동]->(e)
CREATE (e)-[:에서]->(f)
CREATE (g)-[:인한]->(h)
CREATE (h)-[:마련해주면]->(i)
CREATE (i)-[:근본_취지]->(j)"
이 의원은 이번 사안이 정쟁이 돼서는 안 된다는 주장도 펼쳤다. 그는 “정치 행위보다는 대회 자체가 성공할 수 있도록 정치권이나 정부가 지원해 주는 것이 대단히 중요한데 마치 정치적 배후가 있는 것처럼 주장한 것은 아주 잘못됐고 현실적으로 그럴 수가 없다”면서 “민주당 입장에서 현장을 방문하고 싶은 욕구도 있을 수 있으나 요청이 오면 다 거절하고 있다”고 설명했다.,"CREATE (a:이_의원)
CREATE (b:이번_사안)
CREATE (c:정쟁)
CREATE (e:정치_행위)
CREATE (f:대회_자체)
CREATE (g:정치권)
CREATE (h:정부)
CREATE (j:민주당)
CREATE (k:현장)
CREATE (a)-[:펼쳤다]->(d)
CREATE (d)-[:주장하다]->(c)
CREATE (c)-[:돼서는]->(b)
CREATE (b)-[:안_된다]->(a)
CREATE (a)-[:지원해_주는]->(g)
CREATE (g)-[:정치권이나]->(h)
CREATE (h)-[:지원]->(f)
CREATE (f)-[:성공할_수_있도록]->(e)
CREATE (e)-[:행위보다는]->(a)
CREATE (a)-[:방문하고_싶은]->(k)
CREATE (k)-[:현장을]->(j)
CREATE (j)-[:욕구도_있을]->(l)
CREATE (l)-[:요청이_오면]->(m)"
이어 “비정치적 행사이기 때문에 정치 행위를 하면 안 된다”며 “배후에서 지원해주고 도와줘야지 정쟁의 한가운데로 끌고 가서는 안 된다”고 거듭 강조했다.,"CREATE (a:사람 {이름: '이어'})
CREATE (b:행사 {이름: '비정치적 행사'})
CREATE (c:정치 {이름: '정치 행위'})
CREATE (d:배후 {이름: '배후'})
CREATE (e:도와주는_사람 {이름: '도와주는 사람'})
CREATE (f:정쟁 {이름: '정쟁'})
CREATE (a)-[:말했다 {에게: (b)}]->(c)
CREATE (a)-[:강조했다 {에게: (b)}]->(c)
CREATE (b)-[:지원해주고 도와줘야지 {에게: (d)}]->(e)
CREATE (e)-[:끌고 가서는 안 된다 {에게: (f)}"
이 의원은 지난해 국정감사에서 폭염 등을 우려하며 적극적인 잼버리 대책을 주문했던 사실이 최근 알려지며 주목받았다.,"CREATE (a:의원)
CREATE (b:국정감사)
CREATE (c:폭염)
CREATE (d:잼버리)
CREATE (e:대책)
CREATE (a)-[:우려하다]->(c)
CREATE (a)-[:주문했다]->(e)
CREATE (b)-[:최근_알려지며]->(a)"
"이 의원은 지난해 10월 25일 국회 여성가족위원회 국정감사에서 잼버리 대회 준비와 관련해 김현숙 여성가족부 장관을 상대로 “폭염이나 폭우 대책, 비산 먼지 대책, 해충 방역과 감염 대책을 정말 점검해야 한다”며 “철저하게 준비하지 않으면 대회가 어려운 역경에 처할 수 있다”고 지적한 바 있다.","CREATE (a:이_의원)
CREATE (b:국회_여성가족위원회)
CREATE (c:국정감사)
CREATE (d:김현숙_여성가족부_장관)
CREATE (e:폭염이나_폭우_대책)
CREATE (f:비산_먼지_대책)
CREATE (g:해충_방역과_감염_대책)
CREATE (h:철저하게_준비하지_않으면)
CREATE (i:대회가_어려운_역경에_처할_수_있다)
CREATE (a)-[:지난해_10월_25일]->(c)
CREATE (c)-[:국정감사]->(d)
CREATE (d)-[:상대로]->(e, f, g)
CREATE (h)-[:철저하게 준비하지 않으면"
이재명 더불어민주당 대표는 새만금 세계잼버리대회가 준비 미흡과 부실 운영으로 논란이 일고 있는 것에 대해 “세계적인 걱정거리 대회가 됐다는 느낌”이라며 우려했다.,"CREATE (a:이재명)
CREATE (b:더불어민주당)
CREATE (c:새만금_세계잼버리대회)
CREATE (d:준비_미흡)
CREATE (e:부실_운영)
CREATE (f:논란)
CREATE (g:세계적인_걱정거리_대회)
CREATE (a)-[:대표]->(b)
CREATE (c)-[:준비]->(d)
CREATE (c)-[:부실_운영]->(e)
CREATE (c)-[:논란]->(f)
CREATE (g)-[:대회]->(c)"
지난주 여름휴가를 보내고 복귀한 이 대표는 7일 민주당 최고위 회의에서 “축제가 아니라 생존게임이 된 것 같다”며 이같이 밝혔다.,"CREATE (a:이_대표)
CREATE (b:여름휴가)
CREATE (c:민주당_최고위_회의)
CREATE (d:축제)
CREATE (e:생존게임)
CREATE (a)-[:보내고_복귀했다 {시간: '지난주'}]->(b)
CREATE (a)-[:밝혔다 {에게: (c)}]->(d)
CREATE (d)-[:아니라]->(e)
CREATE (e)-[:같다]"
새만금 잼버리 대회 최대 참여국인 영국(4400여 명)과 미국(1500여 명)은 조기 퇴영을 결정하고 이동 중이다. 영국은 전날부터 7일까지 자국 스카우트 대표단을 서울과 경기도로 이동시킨 뒤 잼버리가 끝나는 12일까지 서울에서 문화 프로그램을 체험할 예정이다. 미국 스카우트 대표단도 이날 오전 야영지를 출발해 평택 미군기지 캠프 험프리스로 이동했다.,"CREATE (a:영국)
CREATE (c:새만금_잼버리_대회)
CREATE (d:조기_퇴영)
CREATE (e:이동)
CREATE (f:스카우트_대표단)
CREATE (g:서울)
CREATE (h:경기도)
CREATE (i:문화_프로그램)
CREATE (j:평택_미군기지_캠프_험프리스)
CREATE (a)-[:참여국]->(c)
CREATE (b)-[:참여국]->(c)
CREATE (c)-[:조기_퇴영]->(d)
CREATE (d)-[:이동]->(e)
CREATE (e)-[:이동]->(f)
CREATE (f)-[:스카우트_대표단]->(g)
CREATE (g)-[:문화_프로그램]->(i)
CREATE (i)-[:체험]->(j)"
이와 관련해 이 대표는 “문제가 예상되면 대책을 세워야 하는데 실제 문제가 발생하니까 남 탓을 하고 있다”며 “각국 대표단의 조기 퇴영이 잇따르고 급기야 성범죄 의혹이 생기고 있는데 사건 축소에만 급급한 것 같다”고 비판했다.,"CREATE (a:이 {이름: '이 대표'})
CREATE (b:문제 {이름: '예상되는 문제'})
CREATE (c:대책 {이름: '대책'})
CREATE (d:실제 {이름: '실제 문제'})
CREATE (e:남 {이름: '남 탓'})
CREATE (f:각국 {이름: '각국 대표단'})
CREATE (g:조기 {이름: '조기 퇴영'})
CREATE (h:성범죄 {이름: '성범죄 의혹'})
CREATE (i:사건 {이름: '사건 축소'})
CREATE (a)-[:발생하다]->(d)
CREATE (a)-[:탓하다]->(e)
CREATE (f)-[:퇴영하다]->(g)
CREATE (h)-[:의혹이라고]->(i)"
"그러면서 “동계, 하계 올림픽과 월드컵을 성공적으로 개최한 대한민국이 어쩌다 이렇게 후진적인 모습으로 세계인들의 조롱거리가 됐는지 참으로 한탄스럽다”고 지적했다.","CREATE (a:대한민국)
CREATE (b:월드컵)
CREATE (c:올림픽)
CREATE (d:세계인들)
CREATE (e:조롱거리)
CREATE (a)-[:개최했다]->(b)
CREATE (a)-[:개최했다]->(c)
CREATE (d)-[:조롱거리가_됐다]->(e)"
"이 대표는 “국격이 더는 추락하지 않도록 정부가 총력 대응해야 한다”면서 “대회 운영을 책임질 수 있는 컨트롤타워를 조속하게 실질적으로 구성하고, 남은 일주일이라도 잼버리 대회를 잘 진행하기를 바란다”고 말했다.","CREATE (a:이_대표)
CREATE (b:국격)
CREATE (d:총력_대응)
CREATE (e:대회_운영)
CREATE (f:컨트롤타워)
CREATE (g:남은_일주일)
CREATE (h:잼버리_대회)
CREATE (a)-[:말했다]->(b)
CREATE (b)-[:추락하지_않도록]->(c)
CREATE (c)-[:총력_대응해야_한다]->(d)
CREATE (d)-[:대회_운영을_책임질_수_있는]->(e)
CREATE (e)-[:컨트롤타워를_조속하게_실질적으로]->(f)
CREATE (f)-[:남은_일주일이라도_잼버리_대회를_잘_진행하기를_바란다]->(g)"
"이 대표는 이어 “잼버리 대회는 박근혜 정부를 비롯해 역대 정부가 추진했던 국제 행사”라면서 “남 탓이 우리나라에서는 혹시 통할지 모르지만, 세계에서는 통하지 않는다는 사실을 기억하고 실효적 대안을 신속하게 만들어 집행하기를 다시 한번 촉구한다”고 덧붙였다.","CREATE (a:대표 {이름: '이 대표'})
CREATE (b:박근혜 {이름: '박근혜 정부'})
CREATE (c:국제행사 {이름: '잼버리 대회'})
CREATE (d:세계 {이름: '세계'})
CREATE (e:사실 {이름: '통하지 않는 사실'})
CREATE (f:대안 {이름: '실효적 대안'})
CREATE (a)-[:말했다]->(c)
CREATE (c)-[:추진했다]->(b)
CREATE (a)-[:기억하다]->(e)
CREATE (e)-[:촉구하다]->(f)"
"정청래 최고위원은 “잼버리 사태는 천재지변에 의한 우발적 사고 아닌 예고된 사고였다”며 “폭염과 해충, 각종 시설의 미비 등 1년 전부터 철저히 대비할 것 주문했지만 현 정부는 이를 외면하고 무사안일주의 빠져 있었다”고 지적했다.","CREATE (a:정청래 {이름: '정청래 최고위원'})
CREATE (b:사태 {이름: '잼버리 사태'})
CREATE (c:천재지변)
CREATE (d:우발적_사고)
CREATE (e:예고된_사고)
CREATE (f:폭염)
CREATE (h:시설의_미비)
CREATE (i:1년_전)
CREATE (j:철저히_대비)
CREATE (k:현_정부)
CREATE (l:이를_외면하고)
CREATE (m:무사안일주의)
CREATE (n:빠져_있었다)
CREATE (a)-[:발언했다 {에게: (b)}]->(e)
CREATE (b)-[:천재지변에 의한]->(c)
CREATE (c)-[:우발적 사고가 아닌]->(d)
CREATE (d)-[:예고된 사고였다]->(e)
CREATE (e)-[:폭염과 해충, 각종 시설의 미비 등]->(f)
CREATE (f)-[:1년 전부터 철저히 대비할 것 주문했지만]->(j)
CREATE (j)-[:현 정부가 이를 외면하고]->(l)
CREATE (l)-[:무사안일주의 빠져 있었다]->(m)
CREATE (m)-[:잼버리 사태에 대한 대응에 실패했다"
"그는 “윤석열 정권 출범 후 약 16개월 후 치러진 대회의 실패를 전 정부 탓만 하는데, 16개월간 도대체 뭘 하고 있었냐”며 “잼버리가 성공적이었다면 이게 다 문재인 정부 덕이라고 했겠냐. 잘 되면 내 공, 못되면 남 탓좀 그만 하라”고 지적했다.","CREATE (a:사람 {이름: '그'})
CREATE (b:정권 {이름: '윤석열 정권'})
CREATE (c:대회)
CREATE (d:전_정부)
CREATE (e:성공)
CREATE (f:문재인_정부)
CREATE (g:잼버리)
CREATE (a)-[:출범후]->(b)
CREATE (b)-[:실패]->(c)
CREATE (a)-[:전탓만_하다]->(d)
CREATE (a)-[:성공적이었다면]->(e)
CREATE (e)-[:덕이라고_했다]->(f)
CREATE (a)-[:잘되면]->(g)"
"고민정 최고위원도 “(지난해 국감에서) 배수 시설, 화장실, 급수대 등 이런 시설 문제점을 이미 지적했고 거기에 대해 김현숙 장관은 완료됐다고 말했다. 그리고 폭염 태풍 대책도 다 세워놨다고 호언장담했다”며 “그런데 지금 당장 폭염 대비책이 돼 있는 모습이냐”고 비판했다. 이어 “더 걱정인 건 태풍 카눈이 한반도 상륙할 거란 예측 나오고 있다”며 “이에 대해 철저하게 지금이라도 점검해야 할 것”이라고 강조했다.","CREATE (a:고민정 {이름: '고민정 최고위원'})
CREATE (b:김현숙 {이름: '김현숙 장관'})
CREATE (c:폭염 {이름: '폭염 태풍'})
CREATE (d:태풍 {이름: '태풍 카눈'})
CREATE (e:한반도 {이름: '한반도'})
CREATE (a)-[:지적했다]->(b)
CREATE (b)-[:완료됐다고_말했다]->(a)
CREATE (a)-[:호언장담했다]->(c)
CREATE (c)-[:돼_있는_모습이냐]->(a)
CREATE (a)-[:비판했다]->(c)
CREATE (c)-[:예측_나오고_있다]->(d)
CREATE (d)-[:점검해야_할_것]->(a)"
